,importance,stddev,p_value,n,p99_high,p99_low
pkt_1_ipv4_opt_243,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_244,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_245,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_246,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_247,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_248,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_249,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_250,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_251,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_252,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_253,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_254,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_255,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_256,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_269,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_257,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_258,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_259,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_260,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_261,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_262,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_82,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_263,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_81,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_264,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_265,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_266,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_267,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_268,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_303,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_304,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_305,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_21,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_10,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_11,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_13,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_14,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_67,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_66,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_15,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_16,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_8,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_18,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_65,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_19,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_64,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_63,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_22,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_8,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_23,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_24,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_25,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_7,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_27,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_28,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_29,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_30,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_6,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_ackn_0,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_62,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_ackn_1,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_ackn_2,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_ackn_3,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_9,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_7,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_306,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_317,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_307,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_79,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_308,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_309,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_78,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_77,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_310,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_311,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_76,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_312,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_313,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_314,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_315,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_316,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_318,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_68,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_75,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_319,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_74,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_73,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_72,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_71,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_1,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_2,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_70,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_69,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_3,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_4,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_5,0.0,0.0,0.5,3,0.0,0.0
pkt_1_tcp_seq_6,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_241,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_239,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_126,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_166,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_172,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_171,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_170,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_169,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_168,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_167,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_165,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_238,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_164,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_163,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_162,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_161,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_160,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_159,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_173,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_174,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_175,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_176,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_177,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_103,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_178,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_179,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_180,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_181,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_102,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_182,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_183,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_184,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_185,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_186,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_187,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_158,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_157,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_156,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_141,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_127,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_34,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_129,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_130,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_131,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_132,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_133,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_134,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_135,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_136,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_137,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_138,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_139,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_140,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_142,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_155,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_143,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_144,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_145,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_146,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_147,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_148,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_149,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_150,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_151,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_152,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_105,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_153,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_154,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_104,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_188,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_189,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_190,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_88,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_214,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_215,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_216,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_217,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_89,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_218,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_219,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_220,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_221,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_222,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_223,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_224,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_225,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_226,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_227,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_212,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_87,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_86,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_228,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_85,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_229,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_84,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_230,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_231,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_232,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_233,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_234,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_235,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_236,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_237,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_213,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_211,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_101,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_95,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_191,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_192,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_193,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_194,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_195,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_100,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_99,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_98,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_97,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_196,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_96,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_197,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_198,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_199,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_200,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_210,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_201,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_202,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_94,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_203,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_93,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_92,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_204,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_205,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_91,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_90,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_206,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_207,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_208,0.0,0.0,0.5,3,0.0,0.0
pkt_1_ipv4_opt_209,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_33,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_171,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_170,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_219,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_cksum_7,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_cksum_6,0.0,0.0010000000000000009,0.5,3,0.005730110893714881,-0.005730110893714881
pkt_0_ipv4_opt_215,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_216,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_217,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_218,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_220,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_9,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_221,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_50,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_51,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_52,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_53,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_wsize_13,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_49,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_48,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_214,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_213,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_47,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_212,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_cksum_13,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_cksum_14,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_46,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_0,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_1,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_2,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_3,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_4,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_5,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_6,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_7,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_222,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_223,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_224,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_wsize_1,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_247,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_ackf_0,0.0,0.0017320508075688791,0.5,3,0.009924843200918082,-0.009924843200918082
pkt_0_ipv4_opt_246,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_rst_0,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_245,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_syn_0,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_244,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_243,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_242,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_241,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_56,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_240,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_239,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_238,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_237,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_wsize_9,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_236,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_235,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_234,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_233,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_232,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_231,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_230,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_229,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_228,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_227,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_55,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_54,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_226,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_225,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_8,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_10,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_249,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_34,0.0,0.0010000000000000009,0.5,3,0.005730110893714881,-0.005730110893714881
pkt_0_tcp_opt_40,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_39,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_38,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_45,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_36,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_35,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_207,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_11,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_32,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_31,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_30,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_29,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_208,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_28,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_41,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_42,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_43,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_44,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_45,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_46,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_47,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_48,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_49,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_50,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_51,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_52,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_44,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_43,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_206,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_56,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_205,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_209,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_26,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_25,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_9,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_12,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_13,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_14,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_urp_15,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_0,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_1,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_2,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_3,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_4,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_5,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_211,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_6,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_7,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_8,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_10,0.0,0.0,0.5,3,0.0,0.0
pkt_0_ipv4_opt_210,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_11,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_12,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_13,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_14,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_15,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_16,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_17,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_18,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_19,0.0,0.0,0.5,3,0.0,0.0
pkt_0_tcp_opt_20,0.0,0.0,0.5,3,0.0,0.0
